nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.1251223,0.3439471,0.20605056,0.40769583,0.19879736,0.42208385,0.3779224,0.39280733,0.35666564,0.40543243,0.49308828,0.30236202,0.46174258,0.32706556,0.464582,0.52333355,0.45940608,0.53203315,0.65677106,0.39627972,0.6213022,0.43990976,0.8877306,0.42224684,0.7001838,0.61672336,backhand
0.13032408,0.35653844,0.21210115,0.42772666,0.19970192,0.4459896,0.3882909,0.4270382,0.35690665,0.4357384,0.49793902,0.33979112,0.45481002,0.35120684,0.46360305,0.54804695,0.4568628,0.5582718,0.66287655,0.4254591,0.6302229,0.445988,0.8905874,0.46347916,0.71122557,0.6032267,backhand
0.122941405,0.3661115,0.19930682,0.45451027,0.19177684,0.44564864,0.37852553,0.4509235,0.3460142,0.45360318,0.48132658,0.3766439,0.43782848,0.3746827,0.45769292,0.5621375,0.45019954,0.55473524,0.6593869,0.45633194,0.6153171,0.457052,0.89001167,0.49063182,0.7014368,0.55685836,backhand
0.12753378,0.40348837,0.19952975,0.49085984,0.20066191,0.46075326,0.36931914,0.503101,0.3462362,0.47369775,0.5006557,0.43179208,0.4299655,0.39538166,0.45498866,0.5792821,0.44828764,0.550763,0.63272434,0.48935473,0.57217973,0.43937305,0.8813061,0.5242225,0.6980319,0.4936769,backhand
0.1331955,0.41127092,0.19497511,0.49947104,0.20269144,0.45496264,0.36018226,0.51994574,0.341738,0.47739395,0.47276774,0.41762465,0.40534806,0.40353462,0.45910683,0.56803066,0.4542951,0.5260263,0.6506598,0.4976863,0.5902626,0.44813907,0.88344973,0.5383125,0.69775254,0.44592026,backhand
0.12849104,0.41603774,0.19068494,0.503113,0.20277494,0.46528837,0.34560713,0.5355436,0.33991098,0.48777074,0.4341723,0.45292214,0.4206697,0.43711057,0.46269825,0.5626722,0.45932767,0.5233114,0.66585225,0.4905207,0.58343065,0.43767917,0.8803404,0.55119514,0.7048719,0.42274693,backhand
0.1372864,0.4230133,0.18828936,0.5232147,0.20633791,0.43832117,0.33910587,0.55523175,0.33547276,0.46460822,0.44578514,0.46316892,0.41930112,0.43014506,0.45640168,0.56494594,0.4554561,0.50577474,0.6700382,0.48869303,0.5675524,0.41930372,0.88119376,0.5648817,0.70866436,0.41983864,backhand
0.12400014,0.41987395,0.1806303,0.51423943,0.18484432,0.47131178,0.33243617,0.5298848,0.321479,0.4642058,0.45086715,0.4595338,0.4277834,0.44240576,0.44824588,0.5487123,0.4443921,0.5079721,0.64642465,0.48165652,0.57160944,0.41536132,0.87649375,0.56278825,0.70352405,0.42315683,backhand
0.11416774,0.4376478,0.20229766,0.41199043,0.19365904,0.5482196,0.36478275,0.42217365,0.37225923,0.5892928,0.501082,0.44324374,0.5019401,0.5723506,0.47960404,0.4523686,0.48071086,0.54453063,0.68063825,0.4612729,0.64901334,0.46720237,0.8758104,0.5568511,0.7297073,0.4177585,backhand
0.13005748,0.41934037,0.19690308,0.5043148,0.19871661,0.46461117,0.34842315,0.49557456,0.333533,0.42934504,0.47506016,0.44771475,0.4346652,0.3869437,0.46906564,0.50941706,0.46342894,0.4696211,0.6682664,0.4501188,0.63403916,0.42249933,0.8728612,0.53201544,0.7380439,0.40895164,backhand
0.11809639,0.46468002,0.19582933,0.49975967,0.18786651,0.54783547,0.35111493,0.4662644,0.3213087,0.48712316,0.44325665,0.40114775,0.41181168,0.42131308,0.4759483,0.5193822,0.4690981,0.55205774,0.6927704,0.47621313,0.5978473,0.453006,0.8727252,0.5615353,0.739693,0.4433795,backhand
0.1134845,0.4912918,0.19553727,0.51122683,0.1879907,0.5845991,0.34142715,0.4848297,0.3153004,0.5307273,0.41115624,0.38617498,0.3751689,0.42119548,0.47192597,0.54530275,0.46818784,0.598372,0.65345407,0.48814476,0.61385894,0.48528734,0.88358665,0.5847543,0.7395681,0.47026944,backhand
0.13390768,0.5007657,0.21143618,0.47920665,0.19482867,0.6107229,0.33148575,0.4302917,0.28968275,0.5843585,0.39430946,0.37726337,0.3267469,0.49530372,0.47196975,0.53282297,0.47252274,0.6089346,0.64952576,0.49276596,0.6250488,0.50657946,0.8484587,0.5852474,0.7641519,0.48269624,backhand
0.13811888,0.5163481,0.20868708,0.47912952,0.22043118,0.6471711,0.2990585,0.3783832,0.2670651,0.5824425,0.24778822,0.4072828,0.23577489,0.48730502,0.49583593,0.523038,0.5002052,0.6096977,0.69841623,0.50056034,0.6648616,0.52564836,0.9026973,0.62828666,0.8016702,0.5003258,backhand
0.1204992,0.5106189,0.20664202,0.44455454,0.21233623,0.6343641,0.21284892,0.43679455,0.24520127,0.62687624,0.19489522,0.5141936,0.19855212,0.5411209,0.47874752,0.5004868,0.48145878,0.5932981,0.6701348,0.49727473,0.64141625,0.535311,0.87670535,0.62165684,0.7789034,0.49798134,backhand
0.12648797,0.46007508,0.21457995,0.39151606,0.2184565,0.5571863,0.19308493,0.46304056,0.2737559,0.6317044,0.14370328,0.5590197,0.17966926,0.59193647,0.48379472,0.45005882,0.4798916,0.5425513,0.6639974,0.4512965,0.65757626,0.51883256,0.7951311,0.46000513,0.8054771,0.46389338,backhand
0.11745951,0.42620432,0.21391536,0.36270002,0.23241158,0.547385,0.14127861,0.44734192,0.30474415,0.67604816,0.097543344,0.6009006,0.1973749,0.62880033,0.5073412,0.42259708,0.5057814,0.5326854,0.71272415,0.445672,0.691749,0.52191305,0.8803688,0.46230224,0.8489457,0.48745093,backhand
0.13199313,0.39436418,0.22157641,0.34574562,0.23840679,0.5240667,0.18723735,0.42384332,0.32429084,0.67157304,0.11704408,0.605183,0.22887903,0.6322816,0.5196767,0.4075026,0.5168206,0.51082265,0.72669196,0.4208373,0.717677,0.5014529,0.921835,0.4438667,0.9097491,0.4768248,backhand
0.13025613,0.3886974,0.21561582,0.3390841,0.23724441,0.5064931,0.21298514,0.413659,0.32066357,0.6577825,0.14216033,0.5135865,0.20227587,0.6197651,0.4954329,0.3898552,0.4961722,0.49855527,0.70631653,0.42011136,0.6986436,0.4832036,0.9012633,0.42249757,0.8926824,0.4372852,backhand
0.12401882,0.4187168,0.21406329,0.39601386,0.21134925,0.4889474,0.29746833,0.27203804,0.31889224,0.6601187,0.20243056,0.38859507,0.20609736,0.61903125,0.4935997,0.42581385,0.49313587,0.4768603,0.69461167,0.4266022,0.6992817,0.47329316,0.87356484,0.41742074,0.8636978,0.42917773,backhand
0.14032324,0.44406882,0.20812841,0.56338894,0.20604514,0.39052323,0.34135187,0.6985126,0.30167383,0.35404575,0.26696596,0.6302433,0.28406295,0.37046164,0.49411207,0.5389707,0.48811468,0.43303227,0.7259864,0.5124411,0.72773916,0.43549588,0.8887747,0.46535918,0.9168952,0.4043995,backhand
0.13155076,0.43850416,0.21034104,0.388121,0.21414511,0.52322173,0.30702996,0.38684565,0.34525356,0.6416388,0.2681294,0.40068313,0.25199306,0.576714,0.4948155,0.47169137,0.49822053,0.46671182,0.70422363,0.48058623,0.701725,0.41728744,0.85810816,0.42838147,0.8782149,0.37225074,backhand
0.12780273,0.43299296,0.21162383,0.39400846,0.2181188,0.5156185,0.32494572,0.41119263,0.34527424,0.52904856,0.2770807,0.42034906,0.2682132,0.5509569,0.5034252,0.489715,0.50355375,0.4470769,0.7160387,0.48883012,0.7087992,0.38905737,0.8757925,0.42703715,0.89045155,0.33459666,backhand
0.1414888,0.48282802,0.225804,0.57580173,0.22478066,0.43091106,0.3629117,0.6270906,0.348654,0.38463485,0.2914486,0.54775214,0.34227398,0.33246583,0.5032663,0.5642688,0.5013493,0.46600723,0.7143464,0.54572743,0.6987354,0.43388316,0.8692665,0.49350652,0.8703648,0.4004235,backhand
0.13070366,0.5228123,0.23760447,0.4628802,0.23673502,0.61300665,0.34895867,0.45025852,0.38608012,0.6533344,0.29708374,0.44742104,0.3331631,0.6009426,0.5231157,0.55072594,0.5248387,0.54271805,0.7186406,0.4678199,0.7363684,0.5711308,0.9016856,0.5145076,0.8997068,0.41077915,backhand
0.12901781,0.4921939,0.22517738,0.40841588,0.24393976,0.6061252,0.23426056,0.29559976,0.3392204,0.6442804,0.2238414,0.3039673,0.29600167,0.6220373,0.50885874,0.45586726,0.512481,0.5661086,0.70709366,0.42790255,0.73471105,0.537904,0.88793314,0.39313683,0.8841075,0.47210014,backhand
0.14397086,0.5245849,0.23118947,0.45207977,0.2571998,0.62885445,0.16100627,0.37858465,0.31086048,0.69878006,0.13250656,0.40639895,0.39026052,0.64263165,0.50977635,0.48932245,0.5098364,0.5929474,0.71658105,0.46344665,0.7169664,0.56616265,0.88066965,0.51665676,0.93887043,0.38602746,backhand
0.14094214,0.49975923,0.22990327,0.51169264,0.24612199,0.44971022,0.3144472,0.6427881,0.4076658,0.52527916,0.30892545,0.6263256,0.34092858,0.61878926,0.5106045,0.5412851,0.5130885,0.4683921,0.6905035,0.5295224,0.7008292,0.43616766,0.84777784,0.5049246,0.89311695,0.33594093,backhand
0.13892029,0.59248596,0.22267686,0.48916602,0.2560718,0.50277925,0.35742006,0.5382354,0.42319494,0.55805266,0.29111594,0.64641833,0.36538237,0.6546952,0.51101995,0.48675656,0.5196743,0.51903784,0.6940522,0.44566923,0.67261183,0.5672469,0.8894177,0.34930906,0.8368928,0.5406962,backhand
0.16600998,0.5504222,0.23245814,0.47999308,0.2639345,0.51902664,0.37521347,0.5483086,0.42612562,0.56605554,0.3113374,0.6436842,0.36426467,0.6505539,0.50920105,0.48175266,0.51723146,0.52173,0.6976895,0.44944516,0.6543196,0.5902081,0.9075244,0.34936354,0.83732486,0.5635423,backhand
