nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.12068022,0.5250705,0.23134676,0.4359217,0.22570181,0.6405029,0.33570364,0.47590813,0.35193998,0.69637674,0.31091475,0.56016326,0.3389568,0.611459,0.5040947,0.49555948,0.5040213,0.60836524,0.676717,0.4657111,0.67350847,0.640831,0.8868048,0.39774323,0.89237875,0.6014977,forehand
0.13590392,0.4959855,0.24110506,0.41285184,0.23591813,0.61777914,0.38053295,0.44078895,0.38801712,0.6672628,0.35585168,0.524106,0.37843668,0.6135025,0.508645,0.47580004,0.5073248,0.5797948,0.6744877,0.46065688,0.6708323,0.6157902,0.87912166,0.42010945,0.8923347,0.59834844,forehand
0.13613766,0.47863573,0.2424859,0.39734992,0.24103601,0.6038342,0.3852128,0.40641025,0.40303093,0.6484144,0.45956004,0.45676872,0.4095164,0.6098547,0.50522596,0.4576425,0.50455797,0.5661537,0.6817288,0.4548573,0.6768594,0.60902387,0.89071685,0.42496538,0.8997167,0.60798645,forehand
0.14189677,0.49019864,0.25336072,0.4064734,0.2504242,0.60006446,0.40553218,0.41152763,0.4110006,0.65022963,0.48877066,0.46048555,0.43987742,0.6038536,0.51397413,0.46097937,0.5100433,0.5645987,0.6916708,0.46054453,0.6815418,0.6210529,0.90245634,0.44182104,0.89391875,0.6484383,forehand
0.15031658,0.49376997,0.25860512,0.40258673,0.25886202,0.59562844,0.41599616,0.40983254,0.3984159,0.64903235,0.50541663,0.45185298,0.45124745,0.607922,0.5159101,0.45578873,0.5137151,0.5604749,0.69560176,0.45322028,0.6925486,0.63267535,0.892635,0.41754568,0.8917937,0.6832706,forehand
0.14854817,0.47471058,0.26057512,0.38609058,0.26192454,0.5752315,0.4138587,0.3906296,0.38844123,0.63180315,0.48018268,0.45448935,0.4539541,0.60253304,0.5245123,0.4333205,0.52511007,0.5445287,0.69601196,0.41986287,0.70406145,0.6257374,0.88474923,0.3720596,0.9009322,0.6965858,forehand
0.14274238,0.47461402,0.25557798,0.38532922,0.2609766,0.5858175,0.39806488,0.38456374,0.40812168,0.64399946,0.45222223,0.47207594,0.43886355,0.5941644,0.52713645,0.4309917,0.52891153,0.5477194,0.68723595,0.40190664,0.7113081,0.6316025,0.87566227,0.34899747,0.91074574,0.7201839,forehand
0.13915263,0.4723859,0.25242832,0.38056383,0.25517422,0.5859699,0.40438598,0.3815446,0.42024356,0.6401888,0.45561215,0.46369097,0.4373848,0.5724829,0.51853514,0.4350627,0.51816726,0.5476192,0.67928946,0.38088223,0.70613927,0.6338699,0.8475376,0.32169312,0.90711457,0.71617484,forehand
0.13200356,0.48033607,0.24415964,0.39739823,0.24603869,0.59887993,0.40530324,0.381196,0.40147376,0.6448465,0.48362592,0.4257317,0.42721906,0.5846297,0.51221967,0.44961828,0.5112089,0.56402725,0.67347866,0.3834951,0.6928837,0.63626194,0.8234751,0.31534123,0.8974637,0.7056378,forehand
0.13336371,0.49976397,0.24344537,0.41797745,0.24167545,0.61346626,0.40029123,0.4041079,0.40053257,0.65413177,0.46245134,0.4748071,0.4278398,0.5883934,0.5150446,0.46602082,0.5123813,0.57397723,0.6633051,0.4091851,0.6875791,0.6562415,0.81453794,0.3309943,0.89085233,0.69741815,forehand
0.1339859,0.51184124,0.24245161,0.4283045,0.23494433,0.62169397,0.39673087,0.41501787,0.3833085,0.6613574,0.45646107,0.50120354,0.4487711,0.62818056,0.514385,0.48223123,0.50929576,0.586579,0.6625406,0.41877514,0.68084955,0.66095424,0.8163096,0.34307534,0.88484675,0.6909036,forehand
0.1390579,0.52647626,0.24818666,0.44150513,0.24612555,0.63234985,0.40840125,0.41887456,0.39770496,0.66932094,0.45320183,0.5097426,0.43620312,0.6231952,0.5232632,0.49041805,0.52036566,0.59740555,0.67490864,0.43538088,0.68528265,0.67190224,0.83407646,0.3579009,0.88904566,0.6919125,forehand
0.14362636,0.5306276,0.25321904,0.44719994,0.25061837,0.6367781,0.41206318,0.42509314,0.40584743,0.67532706,0.46356648,0.5170319,0.46731833,0.63116175,0.5288469,0.49356645,0.52638423,0.5934951,0.6765788,0.44828144,0.689416,0.67047465,0.8414995,0.37443626,0.88969433,0.69573516,forehand
0.1493564,0.52678275,0.26013547,0.44445577,0.2557474,0.6282586,0.4172031,0.41479102,0.37436637,0.6774096,0.45150346,0.51181287,0.45636794,0.6386066,0.5290839,0.48309577,0.5286483,0.58669657,0.68506336,0.44601932,0.6965323,0.6627126,0.8448172,0.37206823,0.8905817,0.6995939,forehand
0.1499841,0.5230547,0.2632355,0.43794557,0.25476053,0.6219933,0.4217493,0.4075883,0.37524024,0.67175686,0.45079142,0.49612856,0.46231407,0.6392726,0.5326223,0.47675452,0.53021896,0.5783893,0.6955626,0.44251996,0.7063654,0.6593272,0.8590321,0.35421753,0.9098988,0.71268827,forehand
0.15308307,0.52775395,0.2640773,0.44243935,0.2547247,0.6183947,0.42016014,0.40773553,0.36931956,0.6720565,0.45627043,0.48210782,0.45653617,0.6360627,0.52601886,0.47382057,0.5252767,0.57203615,0.6908404,0.44031334,0.7096704,0.67122376,0.8657814,0.34035572,0.908932,0.7286834,forehand
0.16497958,0.5274857,0.2693182,0.43749467,0.26457366,0.619426,0.41841102,0.41480234,0.38122964,0.66293424,0.4646285,0.4979544,0.4710994,0.6221967,0.5244625,0.46348524,0.52440715,0.56567323,0.6939505,0.42637157,0.7079382,0.67297095,0.8749505,0.32792848,0.90725565,0.7395615,forehand
0.16656607,0.53358734,0.27187636,0.43386987,0.27020556,0.6277746,0.42593557,0.41453236,0.40494448,0.6634941,0.46679673,0.50510436,0.47086057,0.62434125,0.5268505,0.45627284,0.52945733,0.5605457,0.6917544,0.4092936,0.70109946,0.68154866,0.8783051,0.3069722,0.91352004,0.75631493,forehand
0.1575465,0.54919463,0.25605208,0.44058314,0.2700424,0.6344267,0.40998024,0.41992533,0.43401182,0.6595463,0.44776994,0.5186141,0.4706136,0.6088,0.52812594,0.45271876,0.53699905,0.5642205,0.6931205,0.3811274,0.6777038,0.70443285,0.8629912,0.28993842,0.89531225,0.7733,forehand
0.16309258,0.5731579,0.2517695,0.47870502,0.27871588,0.6550553,0.39044604,0.44358602,0.44831267,0.6695212,0.4385869,0.52234125,0.4842262,0.6105825,0.5294931,0.45455995,0.5448202,0.56563765,0.68903404,0.3717557,0.68156624,0.73406905,0.847737,0.26204097,0.9063439,0.76953727,forehand
0.14336607,0.61569864,0.2251079,0.52420336,0.26652738,0.6879162,0.34859145,0.50130814,0.4161153,0.71062666,0.39278048,0.62945956,0.45524937,0.66936076,0.51858276,0.4757938,0.53840786,0.5753558,0.6760207,0.37174112,0.6506732,0.7621452,0.82755446,0.25394177,0.88761944,0.7730051,forehand
0.14224479,0.67770565,0.23136306,0.5876771,0.26893616,0.7353726,0.3467214,0.5938451,0.4299555,0.7473849,0.36231932,0.7188434,0.42490387,0.7309855,0.52708083,0.5258988,0.54899937,0.61565495,0.68031603,0.41037908,0.672045,0.8257437,0.8259947,0.250649,0.9096349,0.7610145,forehand
0.14128913,0.71831304,0.22135657,0.64085996,0.25687918,0.7505255,0.33118048,0.68741024,0.39675274,0.787919,0.36094895,0.7694429,0.39022925,0.77928,0.52031535,0.5589024,0.53508556,0.62735796,0.65321517,0.44960526,0.68357176,0.83339393,0.79191315,0.2558827,0.88764423,0.73119754,forehand
0.1410742,0.75653183,0.21784227,0.6725658,0.25350687,0.7750675,0.33860746,0.69547373,0.40501168,0.80401117,0.3413226,0.80875725,0.25910863,0.9258948,0.5207589,0.5816064,0.536662,0.6401138,0.65426964,0.46246386,0.71213824,0.82509387,0.7757379,0.26776117,0.8903328,0.6889932,forehand
0.14908832,0.7396337,0.22803448,0.6552654,0.2614971,0.739889,0.34306622,0.6762779,0.3833048,0.7239099,0.34714285,0.7781467,0.47205028,0.78667367,0.5199213,0.56447154,0.5345755,0.5957343,0.6713408,0.45451942,0.73548263,0.75997806,0.7516903,0.24331091,0.8772124,0.6138396,forehand
0.15004852,0.8048683,0.22465035,0.7200774,0.27921838,0.8139169,0.3333912,0.73812985,0.42075536,0.8271032,0.2930053,0.80311656,0.408328,0.846928,0.5306438,0.60621864,0.5493149,0.63953906,0.6797384,0.55155027,0.7604358,0.79142374,0.7498477,0.319363,0.8940888,0.6178159,forehand
0.14294372,0.81231576,0.2167478,0.7287295,0.26235563,0.79888463,0.33642784,0.73839945,0.40032104,0.8093042,0.3447052,0.81489056,0.45162156,0.8679249,0.5132107,0.597374,0.5334326,0.62273824,0.7125245,0.6640177,0.7677161,0.74179155,0.7360616,0.3637053,0.8949,0.54248065,forehand
0.13420565,0.7943842,0.21817093,0.7125106,0.2483899,0.7511693,0.35397917,0.77822196,0.38351196,0.7996793,0.3658903,0.87774724,0.37582198,0.89370716,0.49998567,0.5637875,0.50357544,0.56543976,0.73842984,0.5985365,0.77454096,0.63271934,0.84634143,0.43765897,0.8795008,0.43019855,forehand
0.118517645,0.70008147,0.20577204,0.615417,0.24402827,0.668611,0.34015316,0.67028755,0.3966468,0.7118226,0.3392957,0.73550034,0.3906392,0.79963344,0.48950785,0.48392084,0.5009361,0.48457587,0.6935056,0.4978883,0.7789953,0.503095,0.79701155,0.2964575,0.86806154,0.28337088,forehand
0.1442244,0.72525793,0.2110714,0.64389527,0.25515902,0.70658165,0.3462685,0.69477165,0.40126872,0.7376031,0.34693635,0.7696404,0.3965386,0.8315843,0.50355244,0.531472,0.5117381,0.53814286,0.6396825,0.71975106,0.785018,0.48304543,0.831161,0.56136435,0.871065,0.25778294,forehand
