nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.14876612,0.58934504,0.21919498,0.5077486,0.23275885,0.48603,0.28845084,0.574105,0.33724946,0.5004108,0.24617463,0.6458731,0.2562873,0.6324481,0.49643275,0.44034255,0.49763396,0.41283575,0.6505655,0.48825303,0.6721401,0.6054175,0.7932159,0.34441575,0.8973224,0.7038149,forehand
0.14694567,0.6104369,0.20955452,0.51052123,0.21814811,0.51218694,0.23448555,0.62523663,0.24304047,0.63959485,0.22999388,0.6842584,0.23247804,0.68954515,0.48627007,0.43849236,0.49064565,0.4216804,0.6451797,0.460205,0.6692861,0.60662836,0.7884282,0.31414095,0.89745563,0.71379745,forehand
0.1318099,0.6324725,0.19391629,0.5444791,0.19948046,0.5172953,0.24202022,0.69050354,0.24304217,0.6896077,0.20742258,0.7403123,0.20393798,0.7393145,0.47977397,0.46213922,0.48188064,0.4340413,0.6331612,0.45800775,0.66260666,0.62561417,0.7671144,0.3166444,0.88670933,0.715954,forehand
0.14994557,0.652462,0.19867249,0.53909993,0.20541874,0.52595776,0.24036261,0.70020425,0.24217509,0.69831514,0.20555273,0.7510016,0.20307289,0.74615705,0.48814192,0.45414022,0.49254802,0.44338286,0.63935643,0.4371761,0.6723069,0.6295348,0.76648694,0.296443,0.89959365,0.7055617,forehand
0.1360742,0.61893845,0.1997493,0.5523655,0.20488033,0.5160144,0.22552729,0.7146999,0.23336108,0.63010466,0.20443782,0.7936259,0.20350817,0.77435356,0.48356456,0.47720942,0.48688224,0.445107,0.6322009,0.43101686,0.6643236,0.6396871,0.7600018,0.28222862,0.89249414,0.697742,forehand
0.12879007,0.59321296,0.20544565,0.5429962,0.20106822,0.50214,0.2126031,0.70102376,0.19149438,0.6441322,0.19248685,0.78698474,0.17401995,0.71810067,0.4836263,0.46625257,0.48492673,0.44122836,0.63222694,0.41055778,0.66270757,0.6398611,0.7496292,0.25192738,0.88910747,0.6728379,forehand
0.13119549,0.59509176,0.20267235,0.5797698,0.21437912,0.5097475,0.2154595,0.715757,0.37101567,0.49196208,0.17394437,0.8185698,0.3748402,0.5597368,0.48081547,0.47820514,0.48673037,0.45160353,0.62882495,0.4018195,0.6618723,0.6437695,0.74667865,0.25169057,0.89218444,0.6667673,forehand
0.13384278,0.5878569,0.20007595,0.55369836,0.20991826,0.5052343,0.18714067,0.6774816,0.35618463,0.4918505,0.15437686,0.77456063,0.38937953,0.5827944,0.47807696,0.46628293,0.48564044,0.4511165,0.61054474,0.38072312,0.6613051,0.63421327,0.73622847,0.22589353,0.88600403,0.623816,forehand
0.13112867,0.6160316,0.19550018,0.5666534,0.21736251,0.5320253,0.17317073,0.6846862,0.35777086,0.4813718,0.1297093,0.7539439,0.44320202,0.54985803,0.47548094,0.48450813,0.4868806,0.47252297,0.6053373,0.3804,0.6674322,0.65456545,0.72894394,0.24560373,0.88637173,0.62572885,forehand
0.117913954,0.6357679,0.19786139,0.5605666,0.20308374,0.5725657,0.330292,0.5420399,0.33748338,0.5498155,0.4200335,0.59073126,0.4403036,0.59443843,0.46891126,0.4918637,0.47358647,0.51687634,0.5973217,0.4073859,0.6656558,0.67055523,0.72901124,0.2707296,0.887262,0.6289223,forehand
0.118987195,0.6901149,0.17724778,0.59775054,0.21200544,0.6394353,0.2933825,0.55337435,0.3395289,0.59738046,0.30751458,0.6050844,0.4083353,0.6731483,0.4594966,0.52815527,0.47722003,0.58735937,0.5904376,0.45418516,0.6640254,0.70802224,0.72101897,0.33960608,0.89163244,0.6612482,forehand
0.10796388,0.65431744,0.1679005,0.5585798,0.22666039,0.6735692,0.23731163,0.4655442,0.36172244,0.70034,0.19005312,0.5213892,0.42337057,0.7892368,0.45176724,0.52438515,0.4732541,0.6132919,0.5845098,0.46285895,0.6657896,0.67279863,0.7130479,0.3639975,0.890345,0.63992876,forehand
0.127131,0.5819192,0.1878328,0.47375342,0.24929215,0.6281141,0.2718902,0.38925546,0.36255816,0.70355815,0.19537431,0.42123008,0.3990713,0.8073341,0.4599407,0.47432563,0.47753215,0.568827,0.582661,0.41042343,0.67205244,0.5934435,0.7092863,0.3415059,0.8818876,0.5657715,forehand
0.12800395,0.51493776,0.19621061,0.40593553,0.23720214,0.57582814,0.28041464,0.31191078,0.32222044,0.67789197,0.18461245,0.33856428,0.30940416,0.8015595,0.46385634,0.42523593,0.4791957,0.5187349,0.5805693,0.36495113,0.6758872,0.52855533,0.7045337,0.30023703,0.87981755,0.5001937,forehand
0.14202508,0.4748025,0.2167196,0.36553994,0.22938466,0.5308746,0.2908215,0.26422745,0.29216605,0.61699367,0.19911388,0.29039967,0.23513357,0.7013487,0.478348,0.40459508,0.4861836,0.49756473,0.5745093,0.34405926,0.6605307,0.49805614,0.7026336,0.2684241,0.8793338,0.47140488,forehand
0.13122548,0.5048034,0.20999688,0.39403206,0.22066088,0.5667712,0.2984218,0.2939539,0.26504824,0.6346329,0.20421104,0.2966831,0.16513273,0.6479731,0.47245643,0.43714577,0.48078275,0.5411227,0.5577376,0.37635788,0.670121,0.5504446,0.6958814,0.29873645,0.8844349,0.51956064,forehand
0.13033418,0.55511045,0.21654086,0.44862208,0.2199173,0.6104368,0.30860683,0.34636742,0.24654382,0.6678668,0.21237382,0.3200208,0.18496025,0.6298514,0.47293952,0.49528834,0.47561264,0.5967921,0.574846,0.4166537,0.689212,0.61776745,0.7027863,0.3337376,0.88817483,0.598322,forehand
0.13481213,0.57462436,0.22303458,0.47316587,0.21472782,0.66084045,0.3260927,0.37776074,0.231895,0.6697491,0.25255242,0.35407352,0.20770901,0.58474463,0.4734421,0.52552867,0.47598267,0.63585955,0.5703048,0.44509166,0.68493146,0.6551936,0.7125719,0.34492788,0.88655794,0.6443224,forehand
0.14854473,0.59050566,0.23711601,0.49309707,0.2170655,0.6638916,0.36381626,0.4120015,0.18192452,0.63384014,0.24856162,0.3812989,0.16587326,0.49669984,0.48290464,0.5582403,0.47757888,0.65777093,0.5866264,0.45195332,0.6757552,0.68456703,0.7287589,0.3412306,0.8957845,0.6855045,forehand
0.152955,0.5890185,0.22257474,0.4965302,0.20661502,0.669017,0.31894705,0.4601611,0.24232616,0.6208597,0.2472932,0.46869823,0.19696194,0.5288131,0.4750834,0.56550074,0.47215185,0.66680336,0.5931667,0.44342098,0.6799364,0.7073316,0.7435867,0.34257093,0.8809626,0.7191791,forehand
0.19103068,0.57183135,0.1967259,0.6528004,0.2087523,0.48799372,0.3220361,0.64469427,0.3434769,0.45955288,0.2916333,0.53604466,0.3774862,0.39589193,0.46957982,0.6574784,0.4700638,0.54369783,0.6719128,0.7199066,0.61235577,0.42942917,0.8760907,0.7584705,0.7631116,0.31970444,forehand
0.14400251,0.5420241,0.21202958,0.62342834,0.23729222,0.5213599,0.36107865,0.61550266,0.39560443,0.44545403,0.26029292,0.51056087,0.27263674,0.4800088,0.4750121,0.64749044,0.47396928,0.53547037,0.6853327,0.73323745,0.64859843,0.4081509,0.91166437,0.79306465,0.80339456,0.2928757,forehand
0.13023281,0.53105044,0.25030047,0.4388945,0.21504912,0.6179165,0.341992,0.43992537,0.33676443,0.62955016,0.3277667,0.49811178,0.29487243,0.58632106,0.48909837,0.51532274,0.48421153,0.630772,0.6422884,0.40460613,0.67471486,0.7174634,0.82136554,0.28947648,0.89019823,0.7900013,forehand
0.15604793,0.49792647,0.2808602,0.4167142,0.23780806,0.5946518,0.36720282,0.43823183,0.2738452,0.7167495,0.40460625,0.49926674,0.29213127,0.73283756,0.5310564,0.49544334,0.51594394,0.61159384,0.68058705,0.3774348,0.702475,0.6983957,0.87126136,0.30532557,0.905667,0.7773234,forehand
0.15731966,0.45915294,0.29550883,0.38828617,0.24439831,0.55191207,0.42769474,0.43304533,0.36021957,0.58181983,0.47497037,0.4085284,0.32182756,0.5395265,0.53040004,0.4853737,0.51090807,0.5871935,0.67282146,0.3657673,0.7003969,0.6643169,0.8858041,0.29404584,0.9122734,0.7483319,forehand
0.13733222,0.44372353,0.27357355,0.36625767,0.2205684,0.5379913,0.3893569,0.43633607,0.22546026,0.61616313,0.46746084,0.41181362,0.22124974,0.5291053,0.50175893,0.46891722,0.48610216,0.570142,0.6609451,0.34123072,0.6815408,0.6447304,0.85254735,0.26891774,0.8851506,0.7270306,forehand
0.12922516,0.42692038,0.2526383,0.38508442,0.18421504,0.52771515,0.35713598,0.42223972,0.2913318,0.52189904,0.247271,0.36230463,0.22988984,0.42521885,0.4874681,0.4708107,0.4765774,0.56968397,0.64027566,0.32792044,0.6819712,0.6481992,0.850331,0.2580142,0.88060015,0.7309311,forehand
0.12691455,0.4296524,0.233358,0.3928125,0.20427316,0.5359249,0.3279494,0.4189131,0.3123307,0.5021272,0.2738786,0.35960758,0.27343783,0.37983632,0.48038116,0.47509262,0.4777379,0.56476825,0.6238162,0.31575736,0.6770311,0.64438504,0.85300463,0.26717994,0.8862927,0.73655945,forehand
0.119300246,0.42439094,0.24688128,0.39118588,0.19317257,0.52067316,0.32220304,0.37529093,0.25692797,0.4809588,0.3042093,0.38177422,0.22063975,0.33641985,0.47890806,0.46052125,0.47167122,0.5530356,0.6136155,0.29779464,0.66715664,0.62849045,0.847973,0.25623748,0.8806975,0.7331926,forehand
0.115760714,0.40743324,0.23942673,0.37525356,0.19595703,0.5101144,0.34002003,0.29491106,0.30200246,0.45462018,0.29222298,0.24796453,0.2819655,0.35116902,0.47733787,0.43708563,0.46976307,0.5308943,0.6186976,0.28223228,0.6659908,0.61920977,0.8587424,0.25322837,0.87995255,0.7292812,forehand
