nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.1296821,0.5903718,0.22249667,0.5257597,0.2439134,0.5458023,0.3422379,0.62110627,0.39826605,0.61306834,0.2625991,0.739052,0.3548686,0.7207232,0.51470894,0.4891363,0.51664734,0.48890525,0.6802819,0.63092077,0.73596424,0.59413224,0.87417394,0.6401017,0.8624092,0.38002282,forehand
0.14392228,0.5774313,0.23467651,0.5140418,0.24947736,0.52134997,0.31239286,0.6407371,0.40043864,0.5806742,0.22419722,0.74324197,0.3438629,0.70964324,0.51907414,0.46680623,0.5226804,0.47985184,0.684343,0.5915082,0.72098905,0.6128101,0.8878421,0.5875353,0.8775071,0.41525912,forehand
0.14218481,0.575262,0.22758915,0.5062632,0.23685797,0.4834473,0.2935591,0.62655807,0.39066467,0.5154557,0.25045946,0.6970365,0.33227375,0.65938455,0.52637774,0.4413186,0.5272776,0.43457016,0.69413704,0.5777395,0.7120805,0.61419773,0.87766975,0.5009762,0.8705024,0.48362425,forehand
0.14366685,0.5500816,0.21618739,0.48464376,0.22594233,0.46164444,0.30978045,0.573872,0.3793982,0.47214535,0.25638893,0.6673782,0.35289806,0.5772713,0.52423084,0.4012074,0.5264871,0.39889553,0.6719025,0.5579912,0.6948731,0.6030077,0.8781752,0.46192643,0.90219384,0.5012256,forehand
0.124301545,0.57631975,0.20542927,0.5024407,0.21564464,0.47433326,0.28472772,0.61490804,0.36566097,0.47179624,0.23559156,0.67860913,0.29776546,0.63509595,0.51163954,0.40826097,0.51528335,0.40984797,0.6633702,0.5306367,0.66697663,0.6239383,0.8765847,0.42155498,0.91682297,0.62425315,forehand
0.13678688,0.55532634,0.2057222,0.5089246,0.21746147,0.4756501,0.28213674,0.60703444,0.36045757,0.477597,0.23282012,0.69241273,0.33468407,0.6141862,0.4973123,0.41410777,0.5010544,0.41579968,0.6613779,0.48150697,0.6393282,0.6178752,0.84415555,0.39263344,0.8744674,0.6728965,forehand
0.12135186,0.54612154,0.20079722,0.5064239,0.21495152,0.4838478,0.20431209,0.6539246,0.36704135,0.47503904,0.1847611,0.76445144,0.3727697,0.5978869,0.49932402,0.41702208,0.5010013,0.42280927,0.6766708,0.46400455,0.6530363,0.62051547,0.85949844,0.3430615,0.8668639,0.7184392,forehand
0.1521068,0.55575436,0.20878595,0.5175516,0.21815366,0.47035617,0.20372772,0.66387844,0.3904979,0.4608746,0.19262932,0.78691673,0.41224846,0.57966304,0.50295514,0.40993157,0.5048491,0.40470207,0.6917988,0.44254956,0.67497253,0.59950733,0.8686438,0.31015876,0.8914342,0.7313316,forehand
0.1290551,0.55653036,0.19489144,0.4909035,0.20957254,0.47748148,0.1723621,0.6347567,0.39314422,0.47328028,0.13123299,0.7526776,0.43003708,0.5925354,0.48870248,0.40272865,0.4940847,0.40576965,0.6945307,0.40771583,0.6770555,0.61353076,0.87055343,0.25848478,0.8877026,0.7154957,forehand
0.12638897,0.59675205,0.19611813,0.5180993,0.2145876,0.5428684,0.14460534,0.6986115,0.40768546,0.51655245,0.102246426,0.76162565,0.48764035,0.63755274,0.4872969,0.4290443,0.49603656,0.46781668,0.6916472,0.4260289,0.67328686,0.6620045,0.85926014,0.27258587,0.90288126,0.73133683,forehand
0.13211143,0.64507496,0.20532289,0.5476814,0.22345652,0.5638037,0.37907478,0.54613835,0.40606385,0.5563941,0.4639538,0.6211874,0.4946264,0.6334231,0.48860425,0.46843028,0.49511713,0.4969893,0.6847314,0.43127555,0.65033734,0.69070435,0.8333346,0.27161813,0.8922447,0.7143802,forehand
0.09957288,0.66181964,0.1721342,0.55688983,0.201489,0.65052885,0.33774406,0.5752029,0.36865857,0.63088375,0.46775523,0.6511722,0.48849425,0.70000035,0.46342954,0.49382734,0.47102147,0.57661104,0.65496695,0.46126282,0.6461203,0.72923744,0.80849844,0.3081559,0.87771004,0.72395194,forehand
