nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.113247566,0.42381626,0.2137972,0.5415748,0.21992661,0.4327698,0.41438657,0.5591259,0.37444073,0.44022697,0.48702678,0.42283434,0.45726195,0.40738377,0.49689847,0.55657446,0.4946692,0.49344936,0.68878406,0.3931426,0.68537736,0.4273364,0.87466156,0.35034963,0.8003019,0.58450836,backhand
0.12494733,0.42639795,0.22062662,0.5352286,0.23712777,0.43239534,0.4052957,0.5673656,0.39880133,0.4344911,0.51346445,0.4162773,0.48804313,0.40276915,0.5061612,0.5322929,0.5062558,0.4872741,0.70093274,0.3703261,0.6772881,0.41369024,0.8931729,0.38694766,0.7905439,0.54744947,backhand
0.13499069,0.42358163,0.22013402,0.5176457,0.22681281,0.45154324,0.39613882,0.5446164,0.39214942,0.44033837,0.53448415,0.40182266,0.49964592,0.39534023,0.5015356,0.5237741,0.49632794,0.49644437,0.6780211,0.36570653,0.64849246,0.3671409,0.90246516,0.41217887,0.7458366,0.5087729,backhand
0.11937235,0.4332661,0.21768041,0.4455301,0.20576026,0.54771256,0.39928946,0.441967,0.37349418,0.5623254,0.5305729,0.40627205,0.47999334,0.48065227,0.49475974,0.5038713,0.48939902,0.55734915,0.6643603,0.37258598,0.63214165,0.4139687,0.8841566,0.46236852,0.7789475,0.4888808,backhand
0.120427325,0.42785576,0.19868964,0.53831434,0.21684232,0.4315583,0.37126237,0.5474306,0.37303135,0.4488248,0.49789828,0.42741793,0.47988802,0.42216045,0.46543342,0.53867173,0.46744555,0.49147642,0.69330055,0.41072991,0.66368765,0.39891586,0.87700605,0.48972148,0.86439514,0.48908502,backhand
0.12031355,0.43240643,0.20482488,0.43758196,0.19702864,0.5468076,0.36105487,0.45799485,0.3582825,0.5606166,0.45973375,0.4304421,0.42151228,0.46385244,0.45577133,0.5015096,0.45633498,0.5649098,0.6836707,0.41871756,0.6766048,0.45729542,0.88507265,0.518576,0.8813266,0.5185156,backhand
0.11536729,0.42257747,0.20290959,0.39678082,0.19369,0.52712137,0.32295167,0.422238,0.34276602,0.53275996,0.3365936,0.42432722,0.38143742,0.44877627,0.45779133,0.47444385,0.456601,0.5492175,0.58719444,0.36823705,0.6859557,0.44885868,0.68997985,0.33404708,0.8874549,0.5239381,backhand
0.11913719,0.4462667,0.19561525,0.44097877,0.19174069,0.5465721,0.33238932,0.456455,0.32393277,0.52058,0.4217806,0.4360302,0.41044223,0.445667,0.45228904,0.5336008,0.4505972,0.53817075,0.68042845,0.47067875,0.56494415,0.3890033,0.8839318,0.57988036,0.7031817,0.36657244,backhand
0.110674076,0.4527395,0.19464467,0.41694787,0.18727678,0.55279994,0.3183358,0.46688455,0.31776524,0.546618,0.4353222,0.4472991,0.4270064,0.5142903,0.45451778,0.5229307,0.45090652,0.5240514,0.67616284,0.48259315,0.59399736,0.4418218,0.8858686,0.5932124,0.7069423,0.38407686,backhand
0.13417551,0.43610302,0.18451443,0.53692734,0.18381687,0.40380615,0.34305006,0.54802996,0.32857984,0.38471964,0.49617973,0.5466007,0.4255141,0.37587607,0.4402531,0.5180889,0.42862287,0.4280147,0.6564994,0.47655386,0.5664107,0.37853304,0.8629699,0.58847463,0.699482,0.39681,backhand
0.098774254,0.42443365,0.16396672,0.44323936,0.1672685,0.5090478,0.31146315,0.42576954,0.2954221,0.4745795,0.38284022,0.3718428,0.35612553,0.3799986,0.45111758,0.48538384,0.44677335,0.5070788,0.69119143,0.45803362,0.61178565,0.4084206,0.87180626,0.5831249,0.71213555,0.40783477,backhand
0.10073941,0.4318868,0.16980205,0.46518177,0.17347783,0.5035197,0.2905315,0.4198154,0.2721168,0.44395113,0.34774125,0.30911964,0.3060739,0.36578703,0.4528525,0.49642766,0.45059106,0.5001815,0.65350586,0.47301683,0.60345644,0.43478823,0.85397345,0.59576756,0.73599845,0.42980412,backhand
0.10295315,0.45840728,0.18306942,0.47388783,0.18337667,0.5514765,0.29001832,0.42194894,0.2723169,0.4662251,0.30466688,0.31861722,0.30045184,0.37696335,0.463215,0.5196424,0.46097746,0.5502274,0.6554294,0.5013097,0.6213408,0.49170196,0.8548983,0.6489529,0.76497185,0.4908021,backhand
0.13116443,0.45650095,0.1800709,0.4627577,0.20004795,0.5635605,0.26438016,0.34778488,0.28238824,0.47503328,0.26121253,0.30561367,0.2514423,0.36962947,0.46941206,0.50659966,0.46650925,0.53681177,0.66216576,0.5133862,0.6382069,0.49874136,0.83911425,0.6732313,0.8021345,0.5036894,backhand
0.119199574,0.4536625,0.16906375,0.45694602,0.1809942,0.56120247,0.17179385,0.3458009,0.24341875,0.55725586,0.13864674,0.3907428,0.17821269,0.45223036,0.46047837,0.49046564,0.45996642,0.52708745,0.67643124,0.51208466,0.6663182,0.5095305,0.85503536,0.7091038,0.8541378,0.51242644,backhand
0.119103625,0.40721983,0.18517749,0.35405454,0.20038486,0.5276452,0.17994225,0.33802468,0.24794456,0.54535645,0.12600389,0.39309502,0.17400782,0.46268156,0.47427678,0.4042059,0.46537796,0.49655983,0.6988657,0.46412662,0.6845945,0.47636685,0.84219396,0.7021794,0.88769436,0.4841825,backhand
0.11274095,0.36334237,0.18355496,0.29397577,0.19436629,0.47840473,0.19794887,0.33705074,0.28043616,0.566332,0.1482217,0.45367777,0.17363617,0.51183444,0.47451693,0.34993392,0.46799645,0.4530586,0.6880078,0.42438278,0.6736889,0.438729,0.7954664,0.6325018,0.88113123,0.45740664,backhand
0.10857383,0.3560489,0.18978342,0.31453535,0.20059581,0.46955627,0.214467,0.40249994,0.2812676,0.5921053,0.14245425,0.57214004,0.14771138,0.58345044,0.46930292,0.36730796,0.46287104,0.46279836,0.70783335,0.43997917,0.6909766,0.46941262,0.7872876,0.6344052,0.88764983,0.49535063,backhand
0.13426825,0.37442574,0.20231135,0.3203033,0.19623244,0.49480137,0.22873332,0.39717954,0.3319112,0.6151626,0.19117783,0.54260933,0.21129471,0.58459795,0.47835264,0.38185513,0.46844226,0.48561,0.69816947,0.4352495,0.6924232,0.5017751,0.7811704,0.6034235,0.9051131,0.5115056,backhand
0.14207765,0.37929654,0.19999368,0.40783975,0.18841265,0.4424705,0.33681503,0.60351425,0.3238214,0.5988789,0.1892881,0.5792462,0.18841955,0.57924837,0.46434832,0.4586275,0.4651817,0.46349603,0.66763943,0.47920987,0.669535,0.4868291,0.8418753,0.5547434,0.8475085,0.5526017,backhand
0.1364536,0.38496917,0.19985776,0.49920917,0.19561787,0.3341517,0.3504814,0.6007599,0.3226256,0.32752308,0.23251358,0.5821037,0.21441461,0.42144176,0.46980563,0.4987314,0.46907783,0.38701186,0.67346567,0.5194571,0.6578051,0.3973635,0.9051655,0.5653862,0.7176517,0.44907242,backhand
0.16249858,0.41949657,0.18100914,0.5374224,0.19801156,0.36244604,0.3538254,0.6164784,0.322925,0.2921511,0.2681358,0.5741366,0.30612236,0.33425453,0.45949852,0.5217107,0.45098403,0.4158995,0.66571075,0.5512175,0.64331776,0.40861645,0.9083679,0.5880287,0.73919344,0.39536223,backhand
0.1620163,0.45773473,0.17033558,0.5633336,0.18024644,0.39956647,0.30313435,0.6254019,0.3001403,0.32833964,0.28210095,0.592488,0.2684854,0.3964483,0.453323,0.55109334,0.4434783,0.44964996,0.6397425,0.5834932,0.6242573,0.4143497,0.8816259,0.61639434,0.7509221,0.35993072,backhand
0.14238136,0.45633253,0.17869559,0.5728887,0.18326147,0.39635873,0.30576274,0.630884,0.28576246,0.31259423,0.31022194,0.59369355,0.27683783,0.30708846,0.45651886,0.5620304,0.45093668,0.45783323,0.65050435,0.6045543,0.63276494,0.41323623,0.8788372,0.64040315,0.78504235,0.2947452,backhand
0.14812598,0.4632159,0.17528094,0.56677157,0.19232781,0.40227664,0.27518225,0.64394605,0.27626133,0.3104672,0.34970117,0.6188532,0.29237753,0.31849626,0.45845893,0.56417936,0.45762265,0.47797132,0.6433882,0.6175142,0.6388277,0.41857648,0.8592466,0.6576122,0.79330635,0.27295968,backhand
0.13688183,0.47844553,0.18473308,0.59599984,0.19422606,0.42167658,0.28039685,0.65620685,0.2855946,0.3365485,0.30373013,0.6384047,0.28737113,0.3041424,0.47660592,0.58170575,0.47454587,0.4756921,0.6701356,0.65242684,0.6488421,0.42107648,0.86533207,0.6825571,0.8139615,0.27111894,backhand
0.12046609,0.47995636,0.20716484,0.5600319,0.2124883,0.4409458,0.3053355,0.67367095,0.29078737,0.3286911,0.3244273,0.63537776,0.27088106,0.45019674,0.49015597,0.534252,0.4939707,0.50629795,0.6564242,0.4061688,0.6875824,0.6485402,0.8181234,0.2676162,0.8780326,0.6771891,backhand
0.14288123,0.50654393,0.23213345,0.42483556,0.24866432,0.63336504,0.27276745,0.33313236,0.36387113,0.68491167,0.2646298,0.3598861,0.3627589,0.65859663,0.52744895,0.45971972,0.5388199,0.57278544,0.67510337,0.39175734,0.7201781,0.6700627,0.8023636,0.29582205,0.9099636,0.6840185,backhand
0.14500675,0.5121134,0.21399762,0.42176118,0.2691555,0.61301243,0.24802056,0.349736,0.4313823,0.6503482,0.24520916,0.42777252,0.32680234,0.68696743,0.51540226,0.4423754,0.53303844,0.5460085,0.6485369,0.39191273,0.68802315,0.6548604,0.76649964,0.2776872,0.88712746,0.6617883,backhand
0.16810352,0.5316083,0.23624334,0.44138518,0.28140795,0.6066991,0.19973451,0.41065487,0.39323455,0.66579205,0.160813,0.46900672,0.32618472,0.6836974,0.52869457,0.44593307,0.54881936,0.53812265,0.6465548,0.3890756,0.6942736,0.6595831,0.77274144,0.2841454,0.8869431,0.6516686,backhand
