nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.1471815,0.503456,0.2533319,0.42183223,0.26126233,0.588441,0.41109195,0.42741665,0.42635864,0.6416569,0.42830324,0.5258533,0.44919187,0.58686364,0.52806497,0.44988856,0.5276791,0.55162865,0.701597,0.4312822,0.68034685,0.6766885,0.8949794,0.36953714,0.89969367,0.6692689,forehand
0.1513088,0.5031959,0.25404444,0.42302197,0.269081,0.5922689,0.40555483,0.42037484,0.42818803,0.63475144,0.4062793,0.5204137,0.4503136,0.58787066,0.53009665,0.44414124,0.5334912,0.5482246,0.7144724,0.42396015,0.67536765,0.6709029,0.9021618,0.35452363,0.90634036,0.6835554,forehand
0.14975958,0.50486684,0.25381255,0.42185003,0.2690455,0.59563255,0.408034,0.4182223,0.43292,0.63641185,0.42495733,0.5144596,0.44952336,0.57651585,0.52468574,0.4376673,0.5283071,0.54915935,0.7026544,0.42538208,0.69347394,0.66227597,0.8912229,0.3397075,0.91018367,0.7111874,forehand
0.14122963,0.50158453,0.2508576,0.42092597,0.27062014,0.5951282,0.40694273,0.41829666,0.43269792,0.63574237,0.4264778,0.51468074,0.45053598,0.5801022,0.5259325,0.44206196,0.52934176,0.5519624,0.6945694,0.41139427,0.7090735,0.65570056,0.8744264,0.3175195,0.92051846,0.7261036,forehand
0.14415382,0.5017302,0.2485022,0.419623,0.25935963,0.5969866,0.39110237,0.40899056,0.4226541,0.6372096,0.38462505,0.49701378,0.4220419,0.56547225,0.5237641,0.44704548,0.5211078,0.55613744,0.67783797,0.3956762,0.70822644,0.65661734,0.8407504,0.30518404,0.9109381,0.71897775,forehand
0.14127043,0.5105891,0.2416977,0.4222796,0.24630933,0.6073064,0.39134762,0.43316355,0.40211147,0.6425383,0.41942134,0.5299001,0.43054724,0.5723149,0.5122137,0.4596193,0.5055528,0.56882924,0.6622584,0.39994305,0.6795872,0.6629248,0.8127036,0.30258685,0.8886517,0.7034931,forehand
0.12987766,0.5250933,0.23663852,0.44282198,0.24114317,0.6307443,0.38785103,0.43307814,0.40319848,0.6615272,0.38818738,0.5309857,0.40484536,0.57330006,0.5088559,0.47502017,0.5015378,0.58897436,0.6552124,0.41283128,0.68413913,0.6748127,0.8034756,0.3080192,0.8936477,0.7029298,forehand
0.12881368,0.53545237,0.23392056,0.45517054,0.23761879,0.6372698,0.37901703,0.4440464,0.39861712,0.6692924,0.37092048,0.53681076,0.3647075,0.5786058,0.5072586,0.48841378,0.50262034,0.59693414,0.64818573,0.4281219,0.6793435,0.67704064,0.80030894,0.3343067,0.8902773,0.70017356,forehand
0.13020068,0.5314577,0.23190841,0.45392826,0.23589997,0.6306948,0.37798062,0.4316086,0.3890404,0.661192,0.34878045,0.5349047,0.35014626,0.5823148,0.50227886,0.48530236,0.49861032,0.5900693,0.64364994,0.42929608,0.6845661,0.67399025,0.798948,0.34301952,0.88922715,0.6807302,forehand
0.12847084,0.53076106,0.22689688,0.45245913,0.23073232,0.62910753,0.37682828,0.4385246,0.38292164,0.6572334,0.35984987,0.5296993,0.36363143,0.5763044,0.49646673,0.48152238,0.49304882,0.5830489,0.6439139,0.43232107,0.669623,0.6591972,0.80222154,0.35270867,0.87612534,0.68000036,forehand
0.12811051,0.5270707,0.22224966,0.4421354,0.22771311,0.62481564,0.3777008,0.42897218,0.38085505,0.6513888,0.40564847,0.5099087,0.41199055,0.5827733,0.49449262,0.47759327,0.49098647,0.5721654,0.6575966,0.43257293,0.6697562,0.6540444,0.811892,0.3567239,0.88250387,0.68364614,forehand
0.13478546,0.5177948,0.23089693,0.43334773,0.2349079,0.61142755,0.38426605,0.4191181,0.38463148,0.64150983,0.42126802,0.50030625,0.44919664,0.5992696,0.49796516,0.4665498,0.49378842,0.5654299,0.6544747,0.43118957,0.66540515,0.6362671,0.8146923,0.35150996,0.88106376,0.6814331,forehand
0.13838056,0.5154899,0.23757692,0.4256076,0.24459228,0.60944086,0.38859698,0.4175965,0.39214507,0.63617873,0.45143524,0.48006713,0.46266222,0.59830743,0.49881905,0.45535937,0.49550617,0.55934006,0.6542564,0.43669915,0.67831045,0.63021797,0.8230069,0.3462782,0.8905266,0.6855498,forehand
0.14194135,0.5117518,0.2403186,0.42029285,0.24883227,0.60400635,0.39655638,0.41415364,0.39468327,0.62815905,0.4896295,0.45111918,0.47540405,0.59707767,0.49911514,0.45539802,0.49268442,0.55132896,0.6607164,0.42901513,0.6794866,0.6253814,0.8357742,0.33694792,0.8918307,0.68794966,forehand
0.15534621,0.5145121,0.25017434,0.42075247,0.2586977,0.6014393,0.40904897,0.41603732,0.4086432,0.6268926,0.5229562,0.44312623,0.4843362,0.59509045,0.505209,0.45207536,0.5004461,0.5496206,0.67287344,0.4257671,0.69369805,0.63255537,0.85331225,0.33138514,0.90504855,0.7005097,forehand
0.15107934,0.51294994,0.24649529,0.4172865,0.25952083,0.60007614,0.41051173,0.41929066,0.40678898,0.62428594,0.49936044,0.48021975,0.48626578,0.5925868,0.5106948,0.4401055,0.5081972,0.5434968,0.6753416,0.4196236,0.69091886,0.63697714,0.8558525,0.31463423,0.90819585,0.71155775,forehand
0.1618879,0.5163266,0.2555617,0.4200653,0.26604995,0.60214,0.41932794,0.41988987,0.42693064,0.62521994,0.48514658,0.48711032,0.48966014,0.5765208,0.5225537,0.43973783,0.52137816,0.5460685,0.6816289,0.41466132,0.7061762,0.6504801,0.8435562,0.31162235,0.90879685,0.7323377,forehand
0.16673142,0.50852466,0.2636283,0.4159213,0.2748327,0.5937509,0.4210779,0.40855956,0.42949948,0.62075126,0.4635329,0.511498,0.48095402,0.56568795,0.5325146,0.42870465,0.5330925,0.5317551,0.68395364,0.38909763,0.7127106,0.6563758,0.8403922,0.2919949,0.9012345,0.7470726,forehand
0.16598588,0.5044103,0.26902997,0.40813982,0.27922496,0.59537953,0.42978182,0.39612848,0.44295147,0.62696224,0.46595624,0.516404,0.48977757,0.56303525,0.5326783,0.421574,0.53537554,0.53117216,0.69060963,0.37263563,0.70693904,0.66272444,0.84145796,0.26805735,0.9037535,0.73846805,forehand
0.15777066,0.5138998,0.25935993,0.419484,0.26765314,0.60137165,0.413175,0.40506917,0.3989641,0.63034326,0.47775283,0.48941672,0.48492876,0.5951101,0.52478015,0.42465457,0.5248218,0.5349814,0.66739,0.37565848,0.6896301,0.67367107,0.8340611,0.2671136,0.89108294,0.74274695,forehand
0.15418522,0.511642,0.25599176,0.415698,0.26289114,0.600335,0.39918107,0.41109207,0.38550484,0.6383265,0.46630538,0.49316245,0.47606194,0.61287606,0.5208547,0.41600135,0.52380115,0.53519577,0.65625733,0.36660847,0.6771289,0.6847077,0.82572037,0.26692,0.8861807,0.7489358,forehand
0.13736248,0.49818903,0.2431948,0.39913824,0.25753224,0.60062754,0.3879789,0.3502955,0.38628772,0.63814497,0.4604052,0.42698264,0.46819988,0.6098188,0.5238183,0.40810868,0.5264946,0.53838104,0.6795936,0.3274296,0.6763249,0.6838689,0.8241404,0.26169798,0.88490343,0.7545604,forehand
0.13623388,0.47065225,0.25402483,0.37099674,0.25891024,0.5850692,0.39397246,0.31475428,0.3978072,0.6097993,0.43666944,0.41973123,0.46888798,0.57614267,0.5230648,0.39176884,0.52205604,0.5243209,0.6277531,0.3088323,0.6692288,0.66882616,0.81357765,0.24103896,0.8810778,0.7461275,forehand
0.12726235,0.45065436,0.24651155,0.35499308,0.2444522,0.56903523,0.37571228,0.3218441,0.36765033,0.609485,0.4197696,0.43747196,0.4523031,0.54760957,0.5174448,0.38674852,0.51156676,0.5244962,0.6173664,0.29712132,0.6687052,0.6712226,0.8167447,0.23869334,0.8825717,0.7563795,forehand
0.11791139,0.42114094,0.242195,0.32603276,0.2255895,0.53666484,0.38375175,0.2967425,0.3551256,0.57429755,0.38716963,0.37380007,0.42788437,0.520864,0.517547,0.38356388,0.50595,0.51347184,0.5990548,0.26796305,0.6672268,0.65953964,0.82500404,0.22659612,0.87320673,0.75366974,forehand
0.1117054,0.39064652,0.23795155,0.3009103,0.21967776,0.51663345,0.37627906,0.28837657,0.36519936,0.5391594,0.34525797,0.36870322,0.39079255,0.46924013,0.5164942,0.37431335,0.5007823,0.49753603,0.597401,0.25124046,0.6848507,0.6484807,0.84093815,0.23981711,0.8913073,0.7670188,forehand
0.112123944,0.35365766,0.23277284,0.2689086,0.20944118,0.4712856,0.3829201,0.27253512,0.33366555,0.47488064,0.3494708,0.34777266,0.32399893,0.38093352,0.5099042,0.3639661,0.4928684,0.4694901,0.6200193,0.22605757,0.69521505,0.6373869,0.8324998,0.25352073,0.86501217,0.7402021,forehand
0.12357801,0.32981846,0.24714123,0.25022674,0.21618558,0.4469391,0.4042527,0.2631492,0.343008,0.4513268,0.33986178,0.3452509,0.30912536,0.37542194,0.520513,0.3560326,0.50291544,0.45764035,0.6530577,0.2227407,0.6928852,0.6004221,0.87503546,0.27625668,0.86660874,0.7379444,forehand
0.13358754,0.3123729,0.2600086,0.23495471,0.22036889,0.43001652,0.4233702,0.26115283,0.3548661,0.4460671,0.386201,0.36897883,0.34521517,0.37763008,0.5278037,0.35370502,0.5085838,0.45052624,0.68173003,0.2264943,0.67914003,0.5641611,0.90896344,0.28446686,0.84089273,0.73461634,forehand
0.1282239,0.295761,0.25035676,0.22925633,0.20109217,0.4063732,0.39860114,0.24838656,0.32526347,0.4331474,0.36194038,0.34806693,0.30947658,0.3560464,0.50476754,0.35398552,0.4869004,0.44811642,0.65258074,0.23557028,0.6611321,0.5243757,0.8698584,0.30824053,0.77711457,0.70187205,forehand
