nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.14210632,0.47118145,0.26483145,0.37912503,0.24529551,0.59766954,0.42391923,0.3656427,0.4044407,0.64997286,0.47480568,0.40558174,0.40880126,0.6038471,0.5145269,0.4648313,0.5107804,0.5737279,0.6719512,0.40688744,0.6735288,0.59139574,0.8933845,0.3750274,0.88525873,0.6407145,forehand
0.14356145,0.47301397,0.2610979,0.38922814,0.2503251,0.5931963,0.420514,0.36657524,0.41099176,0.6485565,0.46157727,0.4333475,0.4302023,0.60034883,0.5168263,0.45919874,0.5138765,0.56990355,0.6758173,0.39471793,0.6764578,0.5952995,0.8918418,0.36302456,0.87773156,0.64969766,forehand
0.14203876,0.48234895,0.2575514,0.39612696,0.25074497,0.59332895,0.4105048,0.37628075,0.40227938,0.6639302,0.47602567,0.4246032,0.42469382,0.6076864,0.5120262,0.46189877,0.5103227,0.56929326,0.67770183,0.3939471,0.684736,0.61602956,0.89352286,0.3547843,0.8893239,0.66526806,forehand
0.13970372,0.48753214,0.2557251,0.39467272,0.24740876,0.60268855,0.41877028,0.3801318,0.40911725,0.6724541,0.46259972,0.4429171,0.4268532,0.58892345,0.5170431,0.4599312,0.5164899,0.57358366,0.67031217,0.3914276,0.6890745,0.6234977,0.89370656,0.34206027,0.8945133,0.6845303,forehand
0.14057842,0.49018282,0.25945038,0.4009979,0.2501064,0.60508394,0.4193721,0.38192078,0.40894085,0.6699077,0.46405506,0.4497857,0.42852643,0.58793986,0.5200944,0.4598002,0.5180803,0.5735507,0.6756194,0.38699117,0.6996317,0.6286421,0.8895746,0.3259693,0.8985569,0.68709826,forehand
0.1390944,0.5003141,0.25730798,0.4116859,0.24542299,0.61694765,0.41946995,0.38898274,0.41334856,0.67752934,0.45599,0.46681827,0.4268549,0.59970057,0.516946,0.46375346,0.5171296,0.5835859,0.67715836,0.3914679,0.6962957,0.6382922,0.8795451,0.32181948,0.911087,0.691334,forehand
0.1327579,0.51212543,0.24541552,0.42436242,0.23516944,0.62689614,0.40300936,0.4033309,0.39342424,0.68375903,0.41337842,0.49852785,0.40216634,0.59630823,0.5086306,0.47865763,0.5038024,0.5931392,0.6680407,0.4084616,0.6887547,0.65323657,0.86785483,0.3189928,0.9085283,0.6831045,forehand
0.130466,0.5282188,0.24391131,0.4424577,0.22886722,0.63675946,0.395236,0.42222607,0.38491884,0.6879571,0.38813752,0.5220981,0.3725127,0.60479164,0.5043921,0.4896695,0.49831685,0.603575,0.6614638,0.41780502,0.6872107,0.6600619,0.8399604,0.3329235,0.90112346,0.6850097,forehand
0.13585752,0.5317263,0.24315517,0.45271772,0.23035878,0.63901323,0.38853133,0.42337888,0.38090235,0.68084836,0.3782546,0.52927387,0.37263027,0.6048528,0.49952084,0.4965696,0.49701288,0.60641265,0.6486452,0.41797256,0.6830137,0.6589688,0.8322151,0.33667657,0.89505184,0.6700393,forehand
0.12913823,0.53838897,0.2321,0.45302644,0.22149815,0.64264363,0.3771529,0.42994478,0.36983454,0.6775092,0.37936106,0.5201199,0.388357,0.61089736,0.4925124,0.49744892,0.49234697,0.6033321,0.6294405,0.43225747,0.68375033,0.6606758,0.81722844,0.35219333,0.891303,0.66026795,forehand
0.13630189,0.53801054,0.23557158,0.45737827,0.22774032,0.6409091,0.3764271,0.42626628,0.3857245,0.67378294,0.37934202,0.524453,0.38805994,0.6144801,0.49537864,0.48647532,0.49421954,0.5926662,0.63283813,0.44280878,0.67879266,0.655592,0.81056064,0.3703458,0.88456017,0.66006327,forehand
0.13145407,0.5278896,0.2349232,0.43855405,0.2249269,0.62726545,0.382924,0.42333725,0.3861629,0.6619329,0.39985704,0.50767213,0.4048164,0.60613734,0.4963498,0.4757808,0.49383578,0.581306,0.63271403,0.44121882,0.6686198,0.6469396,0.81536454,0.36563095,0.86934984,0.65968096,forehand
0.13325614,0.53021514,0.2414714,0.43843433,0.23402311,0.6316375,0.39012685,0.41758,0.39308184,0.6652003,0.42046532,0.5057394,0.43304935,0.60799277,0.50187683,0.46936384,0.50166565,0.5791555,0.64873844,0.44655132,0.682662,0.6446819,0.83481514,0.36524937,0.8887238,0.6748521,forehand
0.14443192,0.52137613,0.24992105,0.42799702,0.2489083,0.6144116,0.39724842,0.40926412,0.40450773,0.6497151,0.4517049,0.4810122,0.46728238,0.59292644,0.50823265,0.4595219,0.5077858,0.5589176,0.6633498,0.43729398,0.69433147,0.63465995,0.84946036,0.35094744,0.8922744,0.68515325,forehand
0.1477537,0.51987964,0.25570276,0.4272183,0.25930688,0.6124527,0.4060145,0.4049187,0.40850338,0.6457714,0.45443326,0.46565482,0.47075513,0.592836,0.5103332,0.4577036,0.5109515,0.55477506,0.6723373,0.42653275,0.7075666,0.63214266,0.86115336,0.34236097,0.9051612,0.6880605,forehand
0.15604681,0.5208551,0.25074556,0.4257248,0.2616771,0.61149186,0.3990702,0.40228048,0.40727165,0.6369606,0.48182622,0.443354,0.48860168,0.5939383,0.5094854,0.44992158,0.5116282,0.547624,0.67257804,0.4269131,0.7020718,0.636257,0.8580608,0.3437717,0.8876818,0.69592136,forehand
0.15900254,0.5161775,0.2604639,0.41551003,0.26732293,0.6037962,0.41759372,0.38635033,0.41111737,0.6325505,0.4825716,0.4522783,0.4915076,0.5912439,0.51675415,0.4363941,0.5212971,0.5400225,0.68884563,0.4158388,0.7130365,0.6393234,0.87444717,0.3203148,0.92334116,0.712149,forehand
0.16845061,0.5162313,0.26417837,0.41449383,0.27335244,0.5973445,0.41153476,0.3946424,0.39690307,0.63580203,0.47876137,0.45985672,0.4904268,0.593923,0.52040434,0.43047088,0.52658564,0.53364253,0.6793569,0.4106824,0.70173705,0.63903636,0.85702646,0.32327265,0.91528475,0.724839,forehand
