nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.12673655,0.50681615,0.23705254,0.4235517,0.24992435,0.6151699,0.32943514,0.46645865,0.3678461,0.6602179,0.27823555,0.5653901,0.25220427,0.6868533,0.53317344,0.45828193,0.53914404,0.56785154,0.66673255,0.41539654,0.69415,0.6922377,0.8377882,0.33382908,0.88330436,0.62483716,forehand
0.13151602,0.51611894,0.24469577,0.42273995,0.25452146,0.62591606,0.39819643,0.4398191,0.41327962,0.66892725,0.3618156,0.5042923,0.2672136,0.6802906,0.54191184,0.45916432,0.5455665,0.57191527,0.6759589,0.43727607,0.69634074,0.6851256,0.8703731,0.3617702,0.89412266,0.6381702,forehand
0.14379673,0.5126715,0.26595286,0.41785872,0.26498032,0.6155661,0.4242011,0.43175608,0.4176062,0.6695666,0.47622123,0.49241546,0.46558464,0.6102948,0.5563091,0.46045947,0.56144345,0.57490724,0.6924864,0.44305798,0.7036092,0.67215765,0.859822,0.38987076,0.9047192,0.65158725,forehand
0.14362648,0.5016477,0.26679236,0.41504163,0.27292696,0.6066033,0.43469664,0.41122344,0.44904605,0.6461179,0.4825718,0.46727762,0.47660816,0.583334,0.5545094,0.44118828,0.5590272,0.5537196,0.69796556,0.42000067,0.6973982,0.64467496,0.87980235,0.37034357,0.9034834,0.652373,forehand
0.15444268,0.51102054,0.27014685,0.41904992,0.27183154,0.6142072,0.43392608,0.4195952,0.42965344,0.6622656,0.4785068,0.48600024,0.4771119,0.5998903,0.55053854,0.44857895,0.54936236,0.56124324,0.68960875,0.42276514,0.69798344,0.64276606,0.8721597,0.3648276,0.89231336,0.68370533,forehand
0.142657,0.5105291,0.26581016,0.41223583,0.26913914,0.6171958,0.4353258,0.4137436,0.44915217,0.6623177,0.4618844,0.48333898,0.47138575,0.5775678,0.55144644,0.4371861,0.55419785,0.5623576,0.6835428,0.40588057,0.70380694,0.6530211,0.8556063,0.34383675,0.9056511,0.6969473,forehand
0.14140664,0.5136283,0.2582328,0.41462722,0.26586458,0.6270954,0.41933557,0.41727883,0.43371186,0.6607461,0.44344717,0.51553553,0.456845,0.5921682,0.5435163,0.4396083,0.5444295,0.5661265,0.6715561,0.40070847,0.6978751,0.65337527,0.83935,0.33550867,0.90885395,0.6897272,forehand
0.12929805,0.5216584,0.24796961,0.42206615,0.255782,0.638257,0.41833195,0.42252523,0.43197072,0.6751626,0.44022253,0.51509583,0.45511726,0.59204364,0.5286172,0.45711035,0.52732277,0.58335835,0.6720948,0.40207613,0.69844234,0.6610627,0.8285036,0.32776612,0.9184018,0.69210136,forehand
0.1302053,0.5281847,0.23972575,0.44431272,0.25084078,0.6392549,0.40195006,0.42924926,0.41234478,0.6757957,0.42746124,0.5159202,0.4351588,0.5869186,0.51324767,0.46756032,0.51044625,0.5882354,0.6668009,0.40994036,0.6775742,0.6510218,0.8041541,0.33976182,0.90099925,0.68300533,forehand
0.13331527,0.5326048,0.23788115,0.44855675,0.2438679,0.6406438,0.3885568,0.43530923,0.40324083,0.6699565,0.41079882,0.5202703,0.42756975,0.5977747,0.5057084,0.4731168,0.50403255,0.58774513,0.6526456,0.4218485,0.67468745,0.64934736,0.8028596,0.34798488,0.893996,0.6715031,forehand
