nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.1391397,0.522251,0.23308042,0.42130592,0.24813448,0.61132735,0.3865284,0.38143405,0.388278,0.6539135,0.37676618,0.47034547,0.42793018,0.6114099,0.50136983,0.4737203,0.49833646,0.58120084,0.6825883,0.45052612,0.6552567,0.639335,0.8908501,0.41751978,0.841318,0.69361025,backhand
0.13830172,0.49612668,0.2392231,0.40036276,0.25127363,0.59315294,0.39581448,0.36566585,0.40595537,0.6335315,0.37611037,0.4560495,0.40777662,0.5832446,0.503739,0.46158624,0.5014088,0.5649097,0.673707,0.4223772,0.6536674,0.6368543,0.88771677,0.38258857,0.84341633,0.6940941,backhand
0.14414006,0.47828844,0.2532135,0.39374912,0.25296453,0.58348376,0.4083973,0.36665726,0.4046126,0.62590617,0.41861635,0.4470127,0.42082694,0.58450955,0.51061165,0.46168438,0.50332075,0.56166124,0.6726115,0.4082114,0.6661441,0.62686086,0.88501376,0.35506704,0.85450876,0.7058683,backhand
0.15121137,0.4650018,0.2679798,0.37690115,0.2601964,0.57452035,0.42568746,0.36200437,0.4127002,0.62520295,0.44669002,0.453918,0.44754806,0.55726147,0.51935387,0.45238125,0.5110842,0.55939406,0.67872727,0.3797391,0.6793993,0.6186159,0.88526523,0.33915606,0.8632384,0.7080982,backhand
0.15136257,0.4603128,0.2663978,0.37728685,0.25791627,0.5709974,0.42576748,0.3590929,0.4096222,0.62449056,0.50020474,0.43407026,0.46285698,0.5712066,0.5262163,0.45428678,0.51431465,0.5635443,0.6689407,0.37092188,0.6849173,0.61525613,0.88351125,0.33476347,0.87746406,0.70352286,backhand
0.14749312,0.45717195,0.27247658,0.37117746,0.26159942,0.57946676,0.43528926,0.361866,0.413832,0.6292301,0.45466197,0.45288295,0.458872,0.57625,0.541006,0.452996,0.52752644,0.5646343,0.6787807,0.36493593,0.69997454,0.6062682,0.90351236,0.34277907,0.88931775,0.69360316,backhand
0.14715448,0.4583478,0.2710455,0.37440637,0.26056284,0.57818085,0.43069607,0.3672476,0.41272113,0.62966037,0.45632187,0.45161146,0.45223168,0.57919943,0.54211855,0.45023084,0.5297427,0.56462216,0.66777784,0.37100983,0.6845898,0.59146273,0.89473474,0.34941941,0.8752673,0.6767282,backhand
0.14387394,0.4671673,0.26572996,0.38099524,0.25834256,0.59108526,0.42903918,0.37669775,0.41558233,0.6400647,0.45770556,0.4388498,0.43364242,0.5821466,0.53590715,0.45347852,0.5250224,0.5691166,0.67097485,0.3843529,0.6764077,0.59073615,0.90297705,0.33892316,0.8755463,0.6759344,backhand
0.13504437,0.47839907,0.24986714,0.38935697,0.24370858,0.59725916,0.40988854,0.3867188,0.39023626,0.6440891,0.47985527,0.4447617,0.44104427,0.5967442,0.52258176,0.4644325,0.5127786,0.58118343,0.66405064,0.39223725,0.6715295,0.6148842,0.89056,0.33999473,0.8573424,0.6765448,backhand
0.12875028,0.48877692,0.23879683,0.39868343,0.23360792,0.609994,0.3991071,0.39282894,0.38337246,0.658083,0.43177217,0.48076814,0.42880502,0.6094024,0.51491416,0.4742544,0.5019516,0.58886296,0.66674584,0.406928,0.6571533,0.6367749,0.8841697,0.33613628,0.8525638,0.6862201,backhand
