nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.12387721,0.45392865,0.22083259,0.3700162,0.21608736,0.5612658,0.36111522,0.3700788,0.35660145,0.60885173,0.37894672,0.4548761,0.38242072,0.5149585,0.49332103,0.43795606,0.4836136,0.5403453,0.654802,0.37726793,0.6273718,0.60909384,0.86484617,0.35339642,0.8204296,0.6641413,backhand
0.12328851,0.4537577,0.22562268,0.36810818,0.22086696,0.5654815,0.37050417,0.37096798,0.36105204,0.6103653,0.385593,0.46084693,0.38864642,0.5165188,0.49921355,0.43257815,0.48882625,0.5416774,0.641814,0.37698048,0.62513316,0.6185707,0.85359,0.3460121,0.8230505,0.6656387,backhand
0.12468952,0.4558081,0.23776588,0.36695445,0.22394179,0.5751892,0.3893252,0.37823015,0.37480384,0.62025857,0.38863015,0.4598022,0.39270014,0.51736575,0.50430363,0.4313199,0.49488795,0.5500849,0.65347123,0.37205783,0.63344395,0.6322161,0.8699579,0.33757493,0.8430267,0.6819208,backhand
0.12886639,0.4555152,0.24742784,0.3677045,0.23617372,0.5760406,0.39770472,0.37192893,0.38316238,0.6203042,0.40966755,0.45408496,0.42194226,0.5304102,0.50819236,0.42978138,0.5000432,0.5514593,0.64558536,0.37298816,0.6499452,0.6274909,0.8645785,0.338107,0.8630907,0.6897167,backhand
0.13772021,0.45033497,0.26088583,0.35911903,0.24668205,0.56554556,0.42194483,0.35821196,0.40070325,0.61631906,0.45231482,0.45560667,0.45138338,0.54229987,0.5212989,0.41849852,0.51305073,0.5419334,0.65706915,0.36222664,0.6775205,0.62763786,0.87232774,0.3233574,0.88616914,0.70092845,backhand
0.13953714,0.4488571,0.2666454,0.3541976,0.25593805,0.5653219,0.42565525,0.35756296,0.41482833,0.617337,0.4535698,0.45465687,0.45448145,0.5393274,0.52502185,0.41723853,0.5158065,0.5390488,0.6571344,0.34823513,0.6839582,0.6243579,0.8671568,0.3164028,0.89822716,0.70744914,backhand
0.14201827,0.44805855,0.26880348,0.355739,0.25611058,0.5610291,0.42632803,0.35116944,0.4123219,0.6079472,0.45248085,0.441173,0.45629814,0.53659827,0.5262473,0.4178064,0.5171235,0.53678423,0.6495841,0.35199165,0.6820903,0.6208062,0.86700135,0.30833066,0.89841956,0.6952594,backhand
0.1405299,0.45446357,0.2643201,0.36343533,0.24820653,0.5670073,0.41993642,0.35529765,0.40257668,0.61899084,0.450007,0.452486,0.45301136,0.54311657,0.5229849,0.42712927,0.5115417,0.54878587,0.6440316,0.3654505,0.6801429,0.62746984,0.8543045,0.31539282,0.8912143,0.69922125,backhand
0.13089149,0.4508593,0.24498911,0.3582479,0.24020031,0.56054276,0.39829192,0.34668925,0.38496882,0.6109482,0.45688102,0.4368381,0.45262018,0.5418492,0.5102345,0.41974095,0.5008003,0.54075456,0.6424475,0.36716834,0.6720197,0.6192778,0.8495122,0.31183,0.88857955,0.69398606,backhand
0.12126394,0.4432157,0.22686876,0.35622162,0.22203033,0.5466334,0.37941384,0.3449587,0.38129333,0.5994719,0.35565728,0.43877026,0.3886161,0.50337034,0.5026054,0.4111625,0.49093652,0.52739584,0.63764125,0.3597897,0.6628758,0.61415577,0.8502691,0.30584338,0.8801433,0.6878768,backhand
