nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.14102125,0.4926326,0.25490713,0.41410732,0.2211901,0.6051006,0.41637862,0.39550188,0.3703297,0.66471857,0.41583568,0.4698241,0.38178754,0.59142995,0.51163155,0.49599186,0.4926874,0.5984908,0.6986348,0.47643128,0.6645597,0.6353692,0.90639156,0.49853605,0.8627908,0.6884795,backhand
0.1441037,0.49591586,0.25024858,0.4143921,0.24176069,0.6071408,0.4131132,0.38931498,0.3936597,0.6573542,0.40267694,0.47442466,0.39326298,0.5816724,0.5142119,0.4865852,0.5015753,0.5888359,0.6838733,0.4608703,0.6596933,0.6427414,0.8879402,0.45820555,0.84334236,0.71611154,backhand
0.14299554,0.4814464,0.24529241,0.39390093,0.24607654,0.59440947,0.40469268,0.37166786,0.39531413,0.65061826,0.43658733,0.45212355,0.4138138,0.566138,0.50574744,0.46227786,0.49654987,0.5744365,0.6781368,0.42081094,0.6596964,0.6476208,0.8892124,0.399916,0.84542596,0.74121463,backhand
0.14151862,0.46933258,0.25108704,0.38784236,0.24632443,0.5894257,0.40821588,0.36661065,0.39212438,0.6395587,0.3886991,0.4640122,0.38713437,0.533008,0.50850683,0.44755882,0.4994438,0.562856,0.67111975,0.39014778,0.68008274,0.64661187,0.8812824,0.35526168,0.8484851,0.7574788,backhand
0.14044641,0.4568019,0.25006562,0.3713033,0.24131714,0.5717978,0.4003949,0.347056,0.3874611,0.62234133,0.39372918,0.45923117,0.4061627,0.5285647,0.50809115,0.43384495,0.49888527,0.5482503,0.6816412,0.3551422,0.68635243,0.6518871,0.8781825,0.29952222,0.87382096,0.75663805,backhand
0.13866025,0.4661831,0.25300035,0.38308102,0.23773491,0.59674656,0.4093919,0.36187473,0.38977727,0.63904935,0.39950222,0.47351396,0.3901144,0.5329494,0.51323587,0.46062705,0.5071172,0.56871545,0.68679,0.36286736,0.67904943,0.65893906,0.8868366,0.28587776,0.8895211,0.7527014,backhand
0.12472602,0.48508298,0.2504819,0.40421107,0.22229946,0.6141541,0.4073982,0.38759652,0.38376293,0.658711,0.3799658,0.50365627,0.37328812,0.5573906,0.508508,0.48005882,0.49937487,0.5907009,0.69967383,0.38364455,0.6766744,0.66826266,0.8816449,0.29030675,0.8981418,0.73918587,backhand
0.12673883,0.51172173,0.24266449,0.42941222,0.2214911,0.6333829,0.40493098,0.41905034,0.3844475,0.6799038,0.3627735,0.53275687,0.3654188,0.5827633,0.5107289,0.50064313,0.4968386,0.611573,0.68547773,0.41002917,0.6818688,0.67388093,0.8720674,0.31562316,0.88868487,0.7258628,backhand
0.12103644,0.52826726,0.23745035,0.44913495,0.21424037,0.6520654,0.38302144,0.4299784,0.37155086,0.69541043,0.349072,0.5454986,0.36584368,0.59985274,0.5022892,0.5207567,0.48752594,0.6264187,0.6681022,0.42401838,0.6803347,0.6761417,0.8715572,0.35744196,0.8914438,0.7104945,backhand
0.11590646,0.52594185,0.22384687,0.45001262,0.20734797,0.6468755,0.37580422,0.4299042,0.36460227,0.688158,0.34452704,0.54225904,0.3468346,0.588539,0.49922213,0.52118605,0.48572513,0.6220976,0.6364665,0.43706182,0.67786384,0.67124856,0.852884,0.39424223,0.8731107,0.6849789,backhand
