nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.13187104,0.4628449,0.23554678,0.37397602,0.21909936,0.579688,0.3829748,0.3435632,0.3541307,0.64257795,0.35843775,0.45109943,0.3563389,0.53347814,0.5024782,0.43828705,0.4970909,0.542995,0.634336,0.35687366,0.6438091,0.5561949,0.85153145,0.3607118,0.8464804,0.60580045,backhand
0.13503501,0.46882728,0.23974988,0.37408254,0.23307154,0.59174037,0.39304432,0.33537433,0.37675685,0.64955264,0.36437374,0.4454198,0.37149784,0.54732794,0.51622564,0.4348268,0.51069224,0.5424589,0.64500827,0.3392337,0.6737083,0.5604874,0.86938673,0.34759378,0.88069993,0.6147258,backhand
0.13133425,0.46873757,0.24216129,0.3742659,0.23189715,0.595262,0.39589223,0.33661473,0.3852364,0.6455662,0.37741023,0.43273225,0.391197,0.55544484,0.51604617,0.42868644,0.5126626,0.5403748,0.6479433,0.33108008,0.69412076,0.5799481,0.86953944,0.3251315,0.88548666,0.62199384,backhand
0.12848742,0.47636643,0.24609947,0.38791418,0.2370235,0.597101,0.39244932,0.33932847,0.39155534,0.64886326,0.38619226,0.43466938,0.41078648,0.5484284,0.5150416,0.43787956,0.5119106,0.5462789,0.64411974,0.33646274,0.6806286,0.5805601,0.8752573,0.3068617,0.8832867,0.63363045,backhand
0.13622858,0.49248868,0.25673303,0.39253986,0.24577354,0.609799,0.399198,0.37264624,0.4098144,0.65628,0.42521608,0.45730707,0.4288823,0.5566088,0.516987,0.4403229,0.517224,0.55577505,0.65939903,0.34058186,0.68338096,0.5969932,0.86867774,0.2928529,0.8839341,0.65946376,backhand
0.14174624,0.5114713,0.2636855,0.41340128,0.25785506,0.62464684,0.41317347,0.39054966,0.4208849,0.6727455,0.4245254,0.47524586,0.42939848,0.57069945,0.5254725,0.45401406,0.5226891,0.5693364,0.67528695,0.35621804,0.6975623,0.620006,0.8806502,0.28209084,0.8939622,0.68759024,backhand
0.14107846,0.5180379,0.2622279,0.42600742,0.25809842,0.62518775,0.4037738,0.3863279,0.42257667,0.6663521,0.3944031,0.4745212,0.40976575,0.5567568,0.5208208,0.45020092,0.5211963,0.57208467,0.66855395,0.36013788,0.69037557,0.62287605,0.8756823,0.28506035,0.8877524,0.7010969,backhand
0.14105266,0.5171423,0.26271614,0.41842934,0.26292354,0.6280177,0.41369885,0.3920081,0.4269674,0.66395855,0.39430362,0.4744977,0.41191986,0.5553866,0.52589506,0.44750416,0.52847,0.5655287,0.67037225,0.35366854,0.68281794,0.62173253,0.8765315,0.2915547,0.88286066,0.70663744,backhand
0.13011932,0.5157002,0.2502574,0.41535372,0.25176653,0.62486076,0.40561283,0.38639572,0.41736677,0.66140115,0.41003826,0.47280964,0.42467412,0.56362045,0.5176433,0.44466347,0.5157261,0.5664605,0.6656581,0.3570509,0.68053967,0.6262886,0.87936586,0.29363975,0.8830527,0.7126198,backhand
0.12203221,0.51215947,0.24355802,0.41076523,0.24606822,0.621399,0.4025274,0.3820981,0.41230294,0.65239495,0.414286,0.47498146,0.42538002,0.56148946,0.5101994,0.44443932,0.50775564,0.56660897,0.66624665,0.36106303,0.66130966,0.62100434,0.87606007,0.295933,0.87170017,0.707964,backhand
0.12578185,0.5110611,0.2436181,0.40794924,0.24380693,0.61657,0.40473932,0.38173273,0.41498327,0.6498063,0.44481143,0.46166876,0.4355472,0.5554589,0.5138801,0.44751382,0.510845,0.56400174,0.67267543,0.36834702,0.6577101,0.6302251,0.87791854,0.29687452,0.8712894,0.70541435,backhand
0.12339601,0.5095829,0.24082305,0.4096389,0.24324566,0.6184762,0.40250692,0.38247785,0.4118582,0.64747566,0.43565765,0.46548712,0.4243013,0.5608483,0.5110574,0.44862583,0.50692374,0.5656233,0.67087376,0.37050548,0.65010834,0.64019686,0.8744431,0.29369107,0.8666952,0.7043634,backhand
0.12203332,0.51393616,0.23872305,0.4089773,0.23839861,0.6190373,0.3973261,0.3913046,0.40700823,0.65405715,0.4342757,0.47104725,0.42892227,0.5758006,0.5106222,0.455487,0.50620323,0.5731598,0.6736211,0.37683952,0.661156,0.64916134,0.8811372,0.29989496,0.8784157,0.7143612,backhand
0.12881334,0.51049525,0.24149996,0.40548036,0.2459049,0.6199362,0.4038742,0.38894835,0.41625214,0.6516803,0.4501353,0.46607745,0.445648,0.57547355,0.51272315,0.45206612,0.5076015,0.5704964,0.68354404,0.37451634,0.6742456,0.64801824,0.88574934,0.2933601,0.88975126,0.71877515,backhand
0.13096505,0.50621927,0.24479735,0.40541342,0.24779059,0.6181764,0.40240943,0.3874787,0.41840112,0.6477481,0.44916236,0.45874682,0.44274193,0.56832755,0.51448554,0.45373353,0.51076245,0.5711288,0.6758025,0.37264872,0.67476743,0.64625216,0.87680364,0.28977215,0.8855353,0.716995,backhand
